shifr,nazva_normy,odynytsya,typ_resursu,kod,nazva_resursu,odynytsya_resursu,vytrata,tsina_uah,vartist_uah,priorytet_prytulok
8-3-1,Горизонтальна ізоляція цементним розчином 1:2 товщиною 20 мм,100 м2,машина,С212-1,Підйомник / кран (подача матеріалів),маш.-год,0.15,900,135.0,True
8-3-1,Горизонтальна ізоляція цементним розчином 1:2 товщиною 20 мм,100 м2,матеріал,С137-1,Цегла керамічна,шт,5100,12,61200,True
8-3-1,Горизонтальна ізоляція цементним розчином 1:2 товщиною 20 мм,100 м2,матеріал,С135-1,Розчин мурувальний,м3,2.4,2200,5280.0,True
8-3-1,Горизонтальна ізоляція цементним розчином 1:2 товщиною 20 мм,100 м2,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,59.358,95.0,5639.01,True
8-3-1,Горизонтальна ізоляція цементним розчином 1:2 товщиною 20 мм,100 м2,труд_машиністів,Т2,Труд машиністів,люд.-год,0.15,110.0,16.5,True
8-3-2,Горизонтальна ізоляція рулонними матеріалами в 1 шар,100 м2,машина,С212-1,Підйомник / кран (подача матеріалів),маш.-год,0.15,900,135.0,True
8-3-2,Горизонтальна ізоляція рулонними матеріалами в 1 шар,100 м2,матеріал,С137-1,Цегла керамічна,шт,5100,12,61200,True
8-3-2,Горизонтальна ізоляція рулонними матеріалами в 1 шар,100 м2,матеріал,С135-1,Розчин мурувальний,м3,2.4,2200,5280.0,True
8-3-2,Горизонтальна ізоляція рулонними матеріалами в 1 шар,100 м2,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,56.427,95.0,5360.56,True
8-3-2,Горизонтальна ізоляція рулонними матеріалами в 1 шар,100 м2,труд_машиністів,Т2,Труд машиністів,люд.-год,0.15,110.0,16.5,True
8-3-3,Горизонтальна ізоляція рулонними матеріалами в 2 шари,100 м2,машина,С212-1,Підйомник / кран (подача матеріалів),маш.-год,0.15,900,135.0,True
8-3-3,Горизонтальна ізоляція рулонними матеріалами в 2 шари,100 м2,матеріал,С137-1,Цегла керамічна,шт,5100,12,61200,True
8-3-3,Горизонтальна ізоляція рулонними матеріалами в 2 шари,100 м2,матеріал,С135-1,Розчин мурувальний,м3,2.4,2200,5280.0,True
8-3-3,Горизонтальна ізоляція рулонними матеріалами в 2 шари,100 м2,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,58.605,95.0,5567.47,True
8-3-3,Горизонтальна ізоляція рулонними матеріалами в 2 шари,100 м2,труд_машиністів,Т2,Труд машиністів,люд.-год,0.15,110.0,16.5,True
8-3-4,Бокова обмазувальна ізоляція бітумною мастикою в 2 шари,100 м2,машина,С212-1,Підйомник / кран (подача матеріалів),маш.-год,0.15,900,135.0,True
8-3-4,Бокова обмазувальна ізоляція бітумною мастикою в 2 шари,100 м2,матеріал,С137-1,Цегла керамічна,шт,5100,12,61200,True
8-3-4,Бокова обмазувальна ізоляція бітумною мастикою в 2 шари,100 м2,матеріал,С135-1,Розчин мурувальний,м3,2.4,2200,5280.0,True
8-3-4,Бокова обмазувальна ізоляція бітумною мастикою в 2 шари,100 м2,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,62.594,95.0,5946.43,True
8-3-4,Бокова обмазувальна ізоляція бітумною мастикою в 2 шари,100 м2,труд_машиністів,Т2,Труд машиністів,люд.-год,0.15,110.0,16.5,True
8-3-5,Бокова обклеювальна ізоляція рулонними матеріалами в 1 шар,100 м2,машина,С212-1,Підйомник / кран (подача матеріалів),маш.-год,0.15,900,135.0,True
8-3-5,Бокова обклеювальна ізоляція рулонними матеріалами в 1 шар,100 м2,матеріал,С130-1,Блоки газобетонні,м3,1.02,2800,2856.0,True
8-3-5,Бокова обклеювальна ізоляція рулонними матеріалами в 1 шар,100 м2,матеріал,С131-1,Клейова суміш для газобетону,кг,25,18,450,True
8-3-5,Бокова обклеювальна ізоляція рулонними матеріалами в 1 шар,100 м2,матеріал,С132-1,Арматура для армопоясів / сітка,кг,2.5,35,87.5,True
