shifr,nazva_normy,odynytsya,typ_resursu,kod,nazva_resursu,odynytsya_resursu,vytrata,tsina_uah,vartist_uah,priorytet_prytulok
8-20-1,Мурування зовнішніх стін із легкобетонних каменів,м3,труд_машиністів,Т2,Труд машиністів,люд.-год,0.15,110.0,16.5,True
8-20-2,Мурування внутрішніх стін із легкобетонних каменів,м3,машина,С212-1,Підйомник / кран (подача матеріалів),маш.-год,0.15,900,135.0,True
8-20-2,Мурування внутрішніх стін із легкобетонних каменів,м3,матеріал,С137-1,Цегла керамічна рядова 250×120×65,шт,407.47,12,4889.64,True
8-20-2,Мурування внутрішніх стін із легкобетонних каменів,м3,матеріал,С135-1,Розчин мурувальний М50–М75,м3,0.24,2200,528.0,True
8-20-2,Мурування внутрішніх стін із легкобетонних каменів,м3,матеріал,С138-1,Вода,м3,0.15,40,6.0,True
8-20-2,Мурування внутрішніх стін із легкобетонних каменів,м3,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,5.398,95.0,512.81,True
8-20-2,Мурування внутрішніх стін із легкобетонних каменів,м3,труд_машиністів,Т2,Труд машиністів,люд.-год,0.15,110.0,16.5,True
8-20-3,Заповнення каркасів і фахверків легкобетонними каменями,м3,машина,С212-1,Підйомник / кран (подача матеріалів),маш.-год,0.15,900,135.0,True
8-20-3,Заповнення каркасів і фахверків легкобетонними каменями,м3,матеріал,С137-1,Цегла керамічна рядова 250×120×65,шт,403.36,12,4840.32,True
8-20-3,Заповнення каркасів і фахверків легкобетонними каменями,м3,матеріал,С135-1,Розчин мурувальний М50–М75,м3,0.24,2200,528.0,True
8-20-3,Заповнення каркасів і фахверків легкобетонними каменями,м3,матеріал,С138-1,Вода,м3,0.15,40,6.0,True
8-20-3,Заповнення каркасів і фахверків легкобетонними каменями,м3,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,5.069,95.0,481.56,True
8-20-3,Заповнення каркасів і фахверків легкобетонними каменями,м3,труд_машиністів,Т2,Труд машиністів,люд.-год,0.15,110.0,16.5,True
8-21-1,Мурування стін із керамзитобетонних блоків у монолітно-каркасних будівлях,м3,машина,С212-1,Підйомник / кран (подача матеріалів),маш.-год,0.15,900,135.0,True
8-21-1,Мурування стін із керамзитобетонних блоків у монолітно-каркасних будівлях,м3,матеріал,С137-1,Цегла керамічна рядова 250×120×65,шт,408.07,12,4896.84,True
8-21-1,Мурування стін із керамзитобетонних блоків у монолітно-каркасних будівлях,м3,матеріал,С135-1,Розчин мурувальний М50–М75,м3,0.24,2200,528.0,True
8-21-1,Мурування стін із керамзитобетонних блоків у монолітно-каркасних будівлях,м3,матеріал,С138-1,Вода,м3,0.15,40,6.0,True
8-21-1,Мурування стін із керамзитобетонних блоків у монолітно-каркасних будівлях,м3,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,5.446,95.0,517.37,True
8-21-1,Мурування стін із керамзитобетонних блоків у монолітно-каркасних будівлях,м3,труд_машиністів,Т2,Труд машиністів,люд.-год,0.15,110.0,16.5,True
8-21-2,Мурування стін із бетонних пазогребеневих блоків,м3,машина,С212-1,Підйомник / кран (подача матеріалів),маш.-год,0.15,900,135.0,True
8-21-2,Мурування стін із бетонних пазогребеневих блоків,м3,матеріал,С137-1,Цегла керамічна рядова 250×120×65,шт,409.99,12,4919.88,True
8-21-2,Мурування стін із бетонних пазогребеневих блоків,м3,матеріал,С135-1,Розчин мурувальний М50–М75,м3,0.24,2200,528.0,True
8-21-2,Мурування стін із бетонних пазогребеневих блоків,м3,матеріал,С138-1,Вода,м3,0.15,40,6.0,True
8-21-2,Мурування стін із бетонних пазогребеневих блоків,м3,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,5.599,95.0,531.9,True
8-21-2,Мурування стін із бетонних пазогребеневих блоків,м3,труд_машиністів,Т2,Труд машиністів,люд.-год,0.15,110.0,16.5,True
8-22-1,Мурування зовнішніх стін із газобетонних блоків на клею,м3,машина,С212-1,Підйомник / кран (подача матеріалів),маш.-год,0.15,900,135.0,True
